Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
1:45:00 PM,29.0,Sunday,76.0,29,15.0,19,139.0,normal
2:00:00 PM,29.0,Sunday,56.0,14,38.0,12,120.0,high
2:15:00 PM,29.0,Sunday,19.0,26,36.0,17,98.0,normal
2:30:00 PM,29.0,Sunday,29.0,18,10.0,9,66.0,low
2:45:00 PM,29.0,Sunday,15.0,12,18.0,15,60.0,normal
3:00:00 PM,29.0,Sunday,53.0,27,27.0,17,124.0,high
3:15:00 PM,29.0,Sunday,95.0,22,28.0,9,154.0,high
3:30:00 PM,29.0,Sunday,27.0,27,32.0,10,96.0,normal
3:45:00 PM,29.0,Sunday,68.0,28,31.0,15,142.0,high
4:00:00 PM,29.0,Sunday,120.0,14,25.0,8,167.0,normal
4:15:00 PM,29.0,Sunday,144.0,28,24.0,8,204.0,heavy
4:30:00 PM,29.0,Sunday,112.0,31,43.0,8,194.0,heavy
4:45:00 PM,29.0,Sunday,149.0,28,20.0,10,207.0,heavy
5:00:00 PM,29.0,Sunday,131.0,29,34.0,8,202.0,heavy
5:15:00 PM,29.0,Sunday,104.0,31,41.0,9,185.0,heavy
5:30:00 PM,29.0,Sunday,141.0,30,27.0,7,205.0,heavy
5:45:00 PM,29.0,Sunday,117.0,10,47.0,9,183.0,heavy
6:00:00 PM,29.0,Sunday,112.0,13,37.0,6,168.0,heavy
6:15:00 PM,29.0,Sunday,127.0,40,39.0,8,214.0,heavy
6:30:00 PM,29.0,Sunday,131.0,15,31.0,6,183.0,heavy
6:45:00 PM,29.0,Sunday,66.0,8,10.0,11,95.0,low
7:00:00 PM,29.0,Sunday,61.0,23,18.0,34,136.0,high
7:15:00 PM,29.0,Sunday,55.0,25,13.0,26,119.0,high
7:30:00 PM,29.0,Sunday,85.0,23,20.0,6,134.0,normal
7:45:00 PM,29.0,Sunday,75.0,20,19.0,19,133.0,normal
8:00:00 PM,29.0,Sunday,58.0,17,20.0,22,117.0,high
8:15:00 PM,29.0,Sunday,60.0,23,11.0,26,120.0,high
8:30:00 PM,29.0,Sunday,80.0,21,11.0,7,119.0,normal
8:45:00 PM,29.0,Sunday,74.0,9,14.0,35,132.0,high
9:00:00 PM,29.0,Sunday,57.0,14,11.0,16,98.0,normal
9:15:00 PM,29.0,Sunday,73.0,9,13.0,5,100.0,low
9:30:00 PM,29.0,Sunday,80.0,25,19.0,26,150.0,high
9:45:00 PM,29.0,Sunday,82.0,13,12.0,21,128.0,high
10:00:00 PM,29.0,Sunday,15.0,4,0.0,27,46.0,normal
10:15:00 PM,29.0,Sunday,20.0,2,0.0,29,51.0,normal
10:30:00 PM,29.0,Sunday,12.0,2,0.0,39,53.0,normal
10:45:00 PM,29.0,Sunday,10.0,4,1.0,13,28.0,normal
11:00:00 PM,29.0,Sunday,16.0,0,1.0,29,46.0,normal
11:15:00 PM,29.0,Sunday,18.0,0,0.0,34,52.0,normal
11:30:00 PM,29.0,Sunday,11.0,5,1.0,19,36.0,normal
11:45:00 PM,29.0,Sunday,16.0,1,0.0,12,29.0,low
12:00:00 AM,30.0,Monday,13.0,3,1.0,12,29.0,low
12:15:00 AM,30.0,Monday,19.0,2,0.0,22,43.0,normal
12:30:00 AM,30.0,Monday,13.0,3,0.0,39,55.0,normal
12:45:00 AM,30.0,Monday,12.0,0,0.0,24,36.0,normal
1:00:00 AM,30.0,Monday,10.0,3,1.0,12,26.0,low
1:15:00 AM,30.0,Monday,11.0,4,0.0,38,53.0,normal
1:30:00 AM,30.0,Monday,18.0,4,0.0,31,53.0,normal
1:45:00 AM,30.0,Monday,19.0,1,0.0,34,54.0,normal
2:00:00 AM,30.0,Monday,18.0,1,0.0,27,46.0,normal
2:15:00 AM,30.0,Monday,13.0,0,0.0,26,39.0,normal
2:30:00 AM,30.0,Monday,12.0,2,0.0,35,49.0,normal
2:45:00 AM,30.0,Monday,15.0,4,0.0,12,31.0,low
3:00:00 AM,30.0,Monday,10.0,5,0.0,33,48.0,normal
3:15:00 AM,30.0,Monday,14.0,0,0.0,15,29.0,normal
3:30:00 AM,30.0,Monday,16.0,0,0.0,16,32.0,normal
3:45:00 AM,30.0,Monday,15.0,3,1.0,26,45.0,normal
4:00:00 AM,30.0,Monday,20.0,4,0.0,34,58.0,normal
4:15:00 AM,30.0,Monday,82.0,20,10.0,11,123.0,normal
4:30:00 AM,30.0,Monday,99.0,7,3.0,6,115.0,normal
4:45:00 AM,30.0,Monday,74.0,29,9.0,4,116.0,normal
5:00:00 AM,30.0,Monday,94.0,1,1.0,14,110.0,normal
5:15:00 AM,30.0,Monday,63.0,12,10.0,17,102.0,normal
5:30:00 AM,30.0,Monday,101.0,4,3.0,12,120.0,normal
5:45:00 AM,30.0,Monday,106.0,9,3.0,10,128.0,normal
6:00:00 AM,30.0,Monday,112.0,15,24.0,1,152.0,normal
6:15:00 AM,30.0,Monday,148.0,26,25.0,0,199.0,heavy
6:30:00 AM,30.0,Monday,115.0,20,31.0,3,169.0,heavy
6:45:00 AM,30.0,Monday,125.0,11,24.0,0,160.0,normal
7:00:00 AM,30.0,Monday,140.0,38,38.0,0,216.0,heavy
7:15:00 AM,30.0,Monday,150.0,17,35.0,5,207.0,heavy
7:30:00 AM,30.0,Monday,149.0,11,42.0,2,204.0,heavy
7:45:00 AM,30.0,Monday,150.0,22,38.0,3,213.0,heavy
8:00:00 AM,30.0,Monday,147.0,32,25.0,4,208.0,heavy
8:15:00 AM,30.0,Monday,138.0,39,45.0,4,226.0,heavy
8:30:00 AM,30.0,Monday,149.0,16,49.0,1,215.0,heavy
8:45:00 AM,30.0,Monday,139.0,10,50.0,2,201.0,heavy
9:00:00 AM,30.0,Monday,109.0,25,49.0,2,185.0,heavy
9:15:00 AM,30.0,Monday,84.0,24,12.0,28,148.0,high
9:30:00 AM,30.0,Monday,38.0,8,6.0,5,57.0,low
9:45:00 AM,30.0,Monday,45.0,16,6.0,21,88.0,normal
10:00:00 AM,30.0,Monday,57.0,4,36.0,14,111.0,normal
10:15:00 AM,30.0,Monday,84.0,12,6.0,28,130.0,high
10:30:00 AM,30.0,Monday,55.0,25,33.0,21,134.0,high
10:45:00 AM,30.0,Monday,14.0,15,5.0,21,55.0,normal
11:00:00 AM,30.0,Monday,26.0,8,11.0,20,65.0,normal
11:15:00 AM,30.0,Monday,60.0,10,9.0,27,106.0,normal
11:30:00 AM,30.0,Monday,34.0,6,7.0,25,72.0,normal
11:45:00 AM,30.0,Monday,22.0,9,8.0,26,65.0,normal
12:00:00 PM,30.0,Monday,59.0,10,11.0,30,110.0,normal
12:15:00 PM,30.0,Monday,48.0,6,14.0,28,96.0,normal
12:30:00 PM,30.0,Monday,46.0,9,11.0,23,89.0,normal
12:45:00 PM,30.0,Monday,37.0,9,8.0,20,74.0,normal
1:00:00 PM,30.0,Monday,67.0,9,11.0,21,108.0,normal
1:15:00 PM,30.0,Monday,32.0,19,39.0,9,99.0,normal
1:30:00 PM,30.0,Monday,63.0,12,22.0,5,102.0,normal
1:45:00 PM,30.0,Monday,32.0,29,25.0,11,97.0,normal
2:00:00 PM,30.0,Monday,83.0,22,40.0,20,165.0,high
2:15:00 PM,30.0,Monday,40.0,14,31.0,19,104.0,normal
2:30:00 PM,30.0,Monday,101.0,22,39.0,19,181.0,heavy
2:45:00 PM,30.0,Monday,62.0,29,31.0,11,133.0,high
3:00:00 PM,30.0,Monday,20.0,19,25.0,8,72.0,normal
3:15:00 PM,30.0,Monday,42.0,22,5.0,9,78.0,low
3:30:00 PM,30.0,Monday,37.0,17,12.0,16,82.0,normal
3:45:00 PM,30.0,Monday,95.0,12,20.0,15,142.0,normal
4:00:00 PM,30.0,Monday,137.0,14,41.0,10,202.0,heavy
4:15:00 PM,30.0,Monday,122.0,21,20.0,10,173.0,heavy
4:30:00 PM,30.0,Monday,104.0,19,39.0,9,171.0,heavy
4:45:00 PM,30.0,Monday,147.0,21,40.0,9,217.0,heavy
5:00:00 PM,30.0,Monday,105.0,38,34.0,7,184.0,heavy
5:15:00 PM,30.0,Monday,124.0,23,46.0,5,198.0,heavy
5:30:00 PM,30.0,Monday,135.0,18,20.0,5,178.0,heavy
5:45:00 PM,30.0,Monday,107.0,35,23.0,8,173.0,heavy
6:00:00 PM,30.0,Monday,109.0,21,24.0,10,164.0,normal
6:15:00 PM,30.0,Monday,136.0,32,26.0,8,202.0,heavy
6:30:00 PM,30.0,Monday,134.0,23,49.0,8,214.0,heavy
6:45:00 PM,30.0,Monday,90.0,20,11.0,25,146.0,high
7:00:00 PM,30.0,Monday,104.0,5,16.0,16,141.0,normal
7:15:00 PM,30.0,Monday,60.0,21,13.0,6,100.0,low
7:30:00 PM,30.0,Monday,104.0,22,11.0,13,150.0,normal
7:45:00 PM,30.0,Monday,54.0,23,10.0,25,112.0,high
8:00:00 PM,30.0,Monday,68.0,6,15.0,34,123.0,high
8:15:00 PM,30.0,Monday,88.0,13,19.0,19,139.0,normal
8:30:00 PM,30.0,Monday,64.0,22,16.0,16,118.0,normal
8:45:00 PM,30.0,Monday,58.0,24,14.0,24,120.0,high
9:00:00 PM,30.0,Monday,67.0,19,12.0,9,107.0,low
9:15:00 PM,30.0,Monday,73.0,20,18.0,7,118.0,normal
9:30:00 PM,30.0,Monday,109.0,25,16.0,20,170.0,heavy
9:45:00 PM,30.0,Monday,63.0,15,11.0,23,112.0,high
10:00:00 PM,30.0,Monday,19.0,4,1.0,26,50.0,normal
10:15:00 PM,30.0,Monday,15.0,1,0.0,34,50.0,normal
10:30:00 PM,30.0,Monday,15.0,5,1.0,14,35.0,normal
10:45:00 PM,30.0,Monday,19.0,3,1.0,33,56.0,normal
11:00:00 PM,30.0,Monday,18.0,4,0.0,11,33.0,low
11:15:00 PM,30.0,Monday,14.0,1,0.0,27,42.0,normal
11:30:00 PM,30.0,Monday,19.0,0,0.0,37,56.0,normal
11:45:00 PM,30.0,Monday,19.0,0,0.0,29,48.0,normal
12:00:00 AM,31.0,Tuesday,18.0,1,0.0,30,49.0,normal
12:15:00 AM,31.0,Tuesday,19.0,3,0.0,18,40.0,normal
12:30:00 AM,31.0,Tuesday,15.0,2,1.0,34,52.0,normal
12:45:00 AM,31.0,Tuesday,17.0,0,1.0,14,32.0,normal
1:00:00 AM,31.0,Tuesday,12.0,0,0.0,33,45.0,normal
1:15:00 AM,31.0,Tuesday,20.0,0,1.0,20,41.0,normal
1:30:00 AM,31.0,Tuesday,10.0,2,0.0,18,30.0,normal
1:45:00 AM,31.0,Tuesday,13.0,3,0.0,31,47.0,normal
2:00:00 AM,31.0,Tuesday,10.0,0,1.0,38,49.0,normal
2:15:00 AM,31.0,Tuesday,19.0,1,1.0,28,49.0,normal
2:30:00 AM,31.0,Tuesday,19.0,4,0.0,16,39.0,normal
2:45:00 AM,31.0,Tuesday,16.0,1,0.0,15,32.0,normal
3:00:00 AM,31.0,Tuesday,17.0,1,0.0,34,52.0,normal
3:15:00 AM,31.0,Tuesday,19.0,1,0.0,21,41.0,normal
3:30:00 AM,31.0,Tuesday,10.0,1,0.0,39,50.0,normal
3:45:00 AM,31.0,Tuesday,16.0,4,0.0,15,35.0,normal
4:00:00 AM,31.0,Tuesday,13.0,0,0.0,16,29.0,normal
4:15:00 AM,31.0,Tuesday,98.0,5,1.0,17,121.0,normal
4:30:00 AM,31.0,Tuesday,65.0,10,3.0,8,86.0,low
4:45:00 AM,31.0,Tuesday,98.0,17,0.0,20,135.0,normal
5:00:00 AM,31.0,Tuesday,60.0,20,5.0,6,91.0,low
5:15:00 AM,31.0,Tuesday,110.0,18,10.0,11,149.0,normal
5:30:00 AM,31.0,Tuesday,70.0,13,4.0,13,100.0,normal
5:45:00 AM,31.0,Tuesday,96.0,12,7.0,17,132.0,normal
6:00:00 AM,31.0,Tuesday,129.0,31,36.0,1,197.0,heavy
6:15:00 AM,31.0,Tuesday,146.0,28,47.0,3,224.0,heavy
6:30:00 AM,31.0,Tuesday,137.0,23,27.0,0,187.0,heavy
6:45:00 AM,31.0,Tuesday,131.0,28,24.0,0,183.0,heavy
7:00:00 AM,31.0,Tuesday,134.0,10,44.0,0,188.0,heavy
7:15:00 AM,31.0,Tuesday,109.0,25,24.0,0,158.0,normal
7:30:00 AM,31.0,Tuesday,108.0,35,22.0,3,168.0,heavy
7:45:00 AM,31.0,Tuesday,146.0,14,37.0,2,199.0,heavy
8:00:00 AM,31.0,Tuesday,147.0,21,41.0,5,214.0,heavy
8:15:00 AM,31.0,Tuesday,110.0,34,35.0,0,179.0,heavy
8:30:00 AM,31.0,Tuesday,110.0,40,50.0,2,202.0,heavy
8:45:00 AM,31.0,Tuesday,123.0,12,22.0,3,160.0,normal
9:00:00 AM,31.0,Tuesday,145.0,25,20.0,5,195.0,heavy
9:15:00 AM,31.0,Tuesday,82.0,15,16.0,29,142.0,high
9:30:00 AM,31.0,Tuesday,62.0,2,7.0,22,93.0,normal
9:45:00 AM,31.0,Tuesday,92.0,8,11.0,21,132.0,high
10:00:00 AM,31.0,Tuesday,35.0,22,22.0,18,97.0,normal
10:15:00 AM,31.0,Tuesday,66.0,25,13.0,13,117.0,normal
10:30:00 AM,31.0,Tuesday,50.0,2,25.0,12,89.0,normal
10:45:00 AM,31.0,Tuesday,50.0,22,24.0,7,103.0,normal
11:00:00 AM,31.0,Tuesday,50.0,8,5.0,24,87.0,normal
11:15:00 AM,31.0,Tuesday,55.0,5,5.0,21,86.0,normal
11:30:00 AM,31.0,Tuesday,51.0,10,14.0,24,99.0,normal
11:45:00 AM,31.0,Tuesday,34.0,8,14.0,21,77.0,normal
12:00:00 PM,31.0,Tuesday,25.0,7,5.0,20,57.0,normal
12:15:00 PM,31.0,Tuesday,59.0,7,9.0,21,96.0,normal
12:30:00 PM,31.0,Tuesday,38.0,10,9.0,24,81.0,normal
12:45:00 PM,31.0,Tuesday,70.0,10,9.0,23,112.0,high
1:00:00 PM,31.0,Tuesday,63.0,8,13.0,22,106.0,normal
1:15:00 PM,31.0,Tuesday,6.0,24,12.0,13,55.0,normal
1:30:00 PM,31.0,Tuesday,108.0,17,16.0,16,157.0,normal
1:45:00 PM,31.0,Tuesday,41.0,20,32.0,12,105.0,normal
2:00:00 PM,31.0,Tuesday,54.0,10,20.0,9,93.0,normal
2:15:00 PM,31.0,Tuesday,60.0,19,14.0,7,100.0,low
2:30:00 PM,31.0,Tuesday,102.0,11,9.0,11,133.0,normal
2:45:00 PM,31.0,Tuesday,50.0,24,30.0,5,109.0,normal
3:00:00 PM,31.0,Tuesday,25.0,24,19.0,10,78.0,normal
3:15:00 PM,31.0,Tuesday,90.0,25,18.0,20,153.0,normal
3:30:00 PM,31.0,Tuesday,86.0,13,27.0,11,137.0,high
3:45:00 PM,31.0,Tuesday,44.0,19,17.0,9,89.0,normal
4:00:00 PM,31.0,Tuesday,126.0,24,35.0,8,193.0,heavy
4:15:00 PM,31.0,Tuesday,146.0,26,42.0,9,223.0,normal
4:30:00 PM,31.0,Tuesday,117.0,28,33.0,10,188.0,heavy
4:45:00 PM,31.0,Tuesday,144.0,36,49.0,10,239.0,heavy
5:00:00 PM,31.0,Tuesday,137.0,19,23.0,9,188.0,heavy
5:15:00 PM,31.0,Tuesday,118.0,19,48.0,5,190.0,heavy
5:30:00 PM,31.0,Tuesday,119.0,27,28.0,8,182.0,heavy
5:45:00 PM,31.0,Tuesday,149.0,26,43.0,5,223.0,normal
6:00:00 PM,31.0,Tuesday,117.0,34,36.0,10,197.0,heavy
6:15:00 PM,31.0,Tuesday,124.0,30,44.0,10,208.0,heavy
6:30:00 PM,31.0,Tuesday,141.0,36,48.0,5,230.0,heavy
6:45:00 PM,31.0,Tuesday,78.0,6,11.0,28,123.0,high
7:00:00 PM,31.0,Tuesday,102.0,23,16.0,24,165.0,high
7:15:00 PM,31.0,Tuesday,104.0,18,18.0,23,163.0,high
7:30:00 PM,31.0,Tuesday,95.0,9,19.0,7,130.0,normal
7:45:00 PM,31.0,Tuesday,105.0,13,12.0,20,150.0,normal
8:00:00 PM,31.0,Tuesday,100.0,18,16.0,34,168.0,heavy
8:15:00 PM,31.0,Tuesday,80.0,14,20.0,15,129.0,normal
8:30:00 PM,31.0,Tuesday,86.0,8,19.0,7,120.0,normal
8:45:00 PM,31.0,Tuesday,108.0,20,14.0,15,157.0,normal
9:00:00 PM,31.0,Tuesday,69.0,13,13.0,8,103.0,low
9:15:00 PM,31.0,Tuesday,64.0,14,10.0,6,94.0,low
9:30:00 PM,31.0,Tuesday,71.0,14,17.0,10,112.0,normal
9:45:00 PM,31.0,Tuesday,61.0,9,18.0,24,112.0,high
10:00:00 PM,31.0,Tuesday,11.0,4,0.0,31,46.0,normal
10:15:00 PM,31.0,Tuesday,17.0,5,0.0,14,36.0,normal
10:30:00 PM,31.0,Tuesday,15.0,5,0.0,18,38.0,normal
10:45:00 PM,31.0,Tuesday,14.0,2,0.0,40,56.0,normal
11:00:00 PM,31.0,Tuesday,12.0,2,1.0,28,43.0,normal
11:15:00 PM,31.0,Tuesday,18.0,0,1.0,40,59.0,normal
11:30:00 PM,31.0,Tuesday,14.0,5,0.0,13,32.0,normal
11:45:00 PM,31.0,Tuesday,18.0,1,0.0,26,45.0,normal
12:00:00 AM,1.0,Wednesday,14.0,0,0.0,34,48.0,normal
12:15:00 AM,1.0,Wednesday,17.0,5,0.0,23,45.0,normal
12:30:00 AM,1.0,Wednesday,19.0,1,1.0,18,39.0,normal
12:45:00 AM,1.0,Wednesday,15.0,5,1.0,12,33.0,low
1:00:00 AM,1.0,Wednesday,13.0,2,1.0,26,42.0,normal
1:15:00 AM,1.0,Wednesday,15.0,3,0.0,32,50.0,normal
1:30:00 AM,1.0,Wednesday,15.0,0,1.0,13,29.0,normal
1:45:00 AM,1.0,Wednesday,18.0,5,1.0,12,36.0,low
2:00:00 AM,1.0,Wednesday,17.0,1,0.0,29,47.0,normal
2:15:00 AM,1.0,Wednesday,10.0,4,0.0,19,33.0,normal
2:30:00 AM,1.0,Wednesday,15.0,0,0.0,18,33.0,normal
2:45:00 AM,1.0,Wednesday,11.0,0,0.0,35,46.0,normal
3:00:00 AM,1.0,Wednesday,20.0,5,1.0,34,60.0,normal
3:15:00 AM,1.0,Wednesday,15.0,5,1.0,32,53.0,normal
3:30:00 AM,1.0,Wednesday,16.0,4,1.0,37,58.0,normal
3:45:00 AM,1.0,Wednesday,14.0,1,0.0,12,27.0,low
4:00:00 AM,1.0,Wednesday,16.0,4,0.0,18,38.0,normal
4:15:00 AM,1.0,Wednesday,56.0,21,3.0,0,80.0,low
4:30:00 AM,1.0,Wednesday,78.0,11,10.0,18,117.0,normal
4:45:00 AM,1.0,Wednesday,82.0,29,0.0,20,131.0,normal
5:00:00 AM,1.0,Wednesday,102.0,15,2.0,7,126.0,normal
5:15:00 AM,1.0,Wednesday,69.0,14,6.0,18,107.0,normal
5:30:00 AM,1.0,Wednesday,87.0,24,6.0,19,136.0,normal
5:45:00 AM,1.0,Wednesday,84.0,16,10.0,5,115.0,normal
6:00:00 AM,1.0,Wednesday,109.0,38,34.0,5,186.0,heavy
6:15:00 AM,1.0,Wednesday,147.0,38,23.0,3,211.0,heavy
6:30:00 AM,1.0,Wednesday,135.0,19,48.0,5,207.0,heavy
6:45:00 AM,1.0,Wednesday,101.0,23,41.0,5,170.0,heavy
7:00:00 AM,1.0,Wednesday,138.0,21,28.0,1,188.0,heavy
7:15:00 AM,1.0,Wednesday,136.0,20,32.0,1,189.0,heavy
7:30:00 AM,1.0,Wednesday,123.0,19,25.0,5,172.0,heavy
7:45:00 AM,1.0,Wednesday,108.0,30,46.0,5,189.0,heavy
8:00:00 AM,1.0,Wednesday,128.0,15,43.0,5,191.0,heavy
8:15:00 AM,1.0,Wednesday,129.0,37,41.0,1,208.0,heavy
8:30:00 AM,1.0,Wednesday,127.0,18,28.0,3,176.0,heavy
8:45:00 AM,1.0,Wednesday,142.0,37,46.0,3,228.0,heavy
9:00:00 AM,1.0,Wednesday,149.0,26,46.0,1,222.0,heavy
9:15:00 AM,1.0,Wednesday,77.0,13,7.0,23,120.0,high
9:30:00 AM,1.0,Wednesday,37.0,16,13.0,29,95.0,normal
9:45:00 AM,1.0,Wednesday,79.0,8,16.0,12,115.0,normal
10:00:00 AM,1.0,Wednesday,97.0,2,16.0,7,122.0,normal
10:15:00 AM,1.0,Wednesday,22.0,8,31.0,8,69.0,normal
10:30:00 AM,1.0,Wednesday,31.0,23,19.0,12,85.0,normal
10:45:00 AM,1.0,Wednesday,49.0,22,16.0,5,92.0,normal
11:00:00 AM,1.0,Wednesday,32.0,5,3.0,21,61.0,normal
11:15:00 AM,1.0,Wednesday,40.0,6,11.0,28,85.0,normal
11:30:00 AM,1.0,Wednesday,42.0,6,10.0,21,79.0,normal
11:45:00 AM,1.0,Wednesday,37.0,9,7.0,25,78.0,normal
12:00:00 PM,1.0,Wednesday,45.0,5,5.0,24,79.0,normal
12:15:00 PM,1.0,Wednesday,64.0,10,4.0,28,106.0,normal
12:30:00 PM,1.0,Wednesday,33.0,8,6.0,23,70.0,normal
12:45:00 PM,1.0,Wednesday,34.0,6,12.0,27,79.0,normal
1:00:00 PM,1.0,Wednesday,40.0,9,5.0,20,74.0,normal
1:15:00 PM,1.0,Wednesday,64.0,19,22.0,12,117.0,normal
1:30:00 PM,1.0,Wednesday,108.0,24,34.0,7,173.0,heavy
1:45:00 PM,1.0,Wednesday,108.0,17,33.0,7,165.0,high
2:00:00 PM,1.0,Wednesday,50.0,23,21.0,11,105.0,normal
2:15:00 PM,1.0,Wednesday,16.0,21,10.0,16,63.0,normal
2:30:00 PM,1.0,Wednesday,91.0,22,34.0,8,155.0,high
2:45:00 PM,1.0,Wednesday,89.0,19,37.0,18,163.0,high
3:00:00 PM,1.0,Wednesday,108.0,12,23.0,8,151.0,normal
3:15:00 PM,1.0,Wednesday,73.0,29,23.0,7,132.0,normal
3:30:00 PM,1.0,Wednesday,76.0,28,39.0,14,157.0,high
3:45:00 PM,1.0,Wednesday,19.0,15,20.0,17,71.0,normal
4:00:00 PM,1.0,Wednesday,102.0,37,48.0,9,196.0,heavy
4:15:00 PM,1.0,Wednesday,115.0,36,41.0,8,200.0,heavy
4:30:00 PM,1.0,Wednesday,142.0,23,23.0,6,194.0,heavy
4:45:00 PM,1.0,Wednesday,134.0,15,29.0,8,186.0,heavy
5:00:00 PM,1.0,Wednesday,146.0,18,49.0,9,222.0,heavy
5:15:00 PM,1.0,Wednesday,126.0,24,48.0,9,207.0,heavy
5:30:00 PM,1.0,Wednesday,138.0,18,27.0,6,189.0,heavy
5:45:00 PM,1.0,Wednesday,129.0,13,43.0,6,191.0,heavy
6:00:00 PM,1.0,Wednesday,127.0,35,23.0,10,195.0,heavy
6:15:00 PM,1.0,Wednesday,144.0,20,22.0,7,193.0,heavy
6:30:00 PM,1.0,Wednesday,117.0,19,31.0,7,174.0,heavy
6:45:00 PM,1.0,Wednesday,87.0,10,13.0,16,126.0,normal
7:00:00 PM,1.0,Wednesday,87.0,6,18.0,30,141.0,high
7:15:00 PM,1.0,Wednesday,97.0,18,10.0,24,149.0,high
7:30:00 PM,1.0,Wednesday,71.0,21,14.0,12,118.0,normal
7:45:00 PM,1.0,Wednesday,96.0,24,18.0,10,148.0,normal
8:00:00 PM,1.0,Wednesday,90.0,7,17.0,31,145.0,high
8:15:00 PM,1.0,Wednesday,74.0,6,12.0,34,126.0,high
8:30:00 PM,1.0,Wednesday,59.0,7,15.0,20,101.0,normal
8:45:00 PM,1.0,Wednesday,87.0,11,16.0,28,142.0,high
9:00:00 PM,1.0,Wednesday,62.0,22,20.0,20,124.0,normal
9:15:00 PM,1.0,Wednesday,71.0,16,14.0,9,110.0,low
9:30:00 PM,1.0,Wednesday,98.0,9,15.0,18,140.0,normal
9:45:00 PM,1.0,Wednesday,93.0,8,10.0,16,127.0,normal
10:00:00 PM,1.0,Wednesday,17.0,4,0.0,36,57.0,normal
10:15:00 PM,1.0,Wednesday,16.0,1,1.0,29,47.0,normal
10:30:00 PM,1.0,Wednesday,15.0,2,0.0,10,27.0,low
10:45:00 PM,1.0,Wednesday,10.0,3,1.0,23,37.0,normal
11:00:00 PM,1.0,Wednesday,12.0,4,0.0,31,47.0,normal
11:15:00 PM,1.0,Wednesday,20.0,1,1.0,24,46.0,normal
11:30:00 PM,1.0,Wednesday,11.0,0,1.0,23,35.0,normal
11:45:00 PM,1.0,Wednesday,14.0,1,1.0,17,33.0,normal
12:00:00 AM,2.0,Thursday,12.0,5,1.0,38,56.0,normal
12:15:00 AM,2.0,Thursday,15.0,4,1.0,29,49.0,normal
12:30:00 AM,2.0,Thursday,12.0,4,0.0,40,56.0,normal
12:45:00 AM,2.0,Thursday,11.0,5,0.0,22,38.0,normal
1:00:00 AM,2.0,Thursday,14.0,5,1.0,21,41.0,normal
1:15:00 AM,2.0,Thursday,14.0,3,0.0,39,56.0,normal
1:30:00 AM,2.0,Thursday,10.0,4,1.0,11,26.0,low
1:45:00 AM,2.0,Thursday,11.0,0,0.0,16,27.0,normal
2:00:00 AM,2.0,Thursday,12.0,3,0.0,39,54.0,normal
2:15:00 AM,2.0,Thursday,11.0,0,1.0,36,48.0,normal
2:30:00 AM,2.0,Thursday,16.0,2,0.0,35,53.0,normal
2:45:00 AM,2.0,Thursday,17.0,3,1.0,36,57.0,normal
3:00:00 AM,2.0,Thursday,13.0,1,1.0,13,28.0,normal
3:15:00 AM,2.0,Thursday,14.0,5,0.0,19,38.0,normal
3:30:00 AM,2.0,Thursday,17.0,5,1.0,15,38.0,normal
3:45:00 AM,2.0,Thursday,19.0,3,0.0,13,35.0,normal
4:00:00 AM,2.0,Thursday,19.0,3,1.0,12,35.0,low
4:15:00 AM,2.0,Thursday,54.0,15,10.0,8,87.0,low
4:30:00 AM,2.0,Thursday,107.0,0,1.0,2,110.0,low
4:45:00 AM,2.0,Thursday,116.0,20,5.0,14,155.0,normal
5:00:00 AM,2.0,Thursday,78.0,2,4.0,9,93.0,low
5:15:00 AM,2.0,Thursday,111.0,22,0.0,12,145.0,normal
5:30:00 AM,2.0,Thursday,85.0,27,7.0,17,136.0,normal
5:45:00 AM,2.0,Thursday,95.0,5,9.0,20,129.0,normal
6:00:00 AM,2.0,Thursday,143.0,33,27.0,1,204.0,heavy
6:15:00 AM,2.0,Thursday,133.0,40,37.0,0,210.0,heavy
6:30:00 AM,2.0,Thursday,123.0,37,34.0,4,198.0,heavy
6:45:00 AM,2.0,Thursday,133.0,34,36.0,1,204.0,heavy
7:00:00 AM,2.0,Thursday,101.0,20,42.0,4,167.0,normal
7:15:00 AM,2.0,Thursday,145.0,10,37.0,0,192.0,heavy
7:30:00 AM,2.0,Thursday,141.0,39,40.0,5,225.0,heavy
7:45:00 AM,2.0,Thursday,134.0,12,22.0,2,170.0,heavy
8:00:00 AM,2.0,Thursday,126.0,10,26.0,4,166.0,high
8:15:00 AM,2.0,Thursday,136.0,22,31.0,0,189.0,heavy
8:30:00 AM,2.0,Thursday,128.0,26,42.0,4,200.0,heavy
8:45:00 AM,2.0,Thursday,106.0,12,28.0,4,150.0,high
9:00:00 AM,2.0,Thursday,140.0,27,36.0,2,205.0,heavy
9:15:00 AM,2.0,Thursday,40.0,20,37.0,28,125.0,high
9:30:00 AM,2.0,Thursday,13.0,25,33.0,12,83.0,normal
9:45:00 AM,2.0,Thursday,18.0,22,26.0,10,76.0,normal
10:00:00 AM,2.0,Thursday,59.0,5,36.0,12,112.0,high
10:15:00 AM,2.0,Thursday,48.0,9,30.0,14,101.0,normal
10:30:00 AM,2.0,Thursday,77.0,23,14.0,20,134.0,normal
10:45:00 AM,2.0,Thursday,17.0,13,13.0,27,70.0,normal
11:00:00 AM,2.0,Thursday,36.0,5,14.0,25,80.0,normal
